uid,sid
713,166
874,652
387,214
107,1114
445,43
68,1180
453,103
7,431
478,918
58,333
862,303
685,1008
13,496
875,415
254,465
396,319
782,1107
878,118
790,53
366,682
642,49
849,420
27,175
596,480
123,1226
862,12
650,431
829,56
842,540
876,143
155,891
681,86
813,95
750,351
358,166
416,617
634,403
865,581
450,158
181,93
707,842
752,5
608,154
778,930
739,78
804,110
159,693
757,112
329,226
32,181
703,231
815,461
98,423
586,665
834,200
313,748
405,1026
319,1
440,253
231,161
631,1497
880,191
885,1435
633,192
826,66
684,320
650,487
584,483
765,147
829,1
357,681
837,551
631,665
782,182
847,485
720,292
11,665
679,315
226,347
893,1006
849,52
712,731
635,337
75,1251
425,49
662,474
599,140
853,130
584,1257
844,274
674,1092
837,677
797,1105
359,691
602,1530
784,321
881,307
867,772
649,660
881,244
411,554
582,156
145,403
61,140
23,556
549,406
784,734
876,289
515,51
601,459
231,31
801,496
629,213
837,137
555,139
646,201
864,168
378,213
441,330
705,159
840,139
825,244
856,408
768,99
434,1095
802,209
759,445
650,1620
542,226
842,552
465,355
462,373
442,220
885,53
892,260
866,9
887,547
536,538
233,1179
879,24
500,726
823,693
727,340
476,62
447,1115
657,594
730,57
726,452
24,112
19,107
602,569
764,1024
663,1259
674,382
581,11
885,700
608,189
534,394
837,1348
442,455
704,213
883,1006
885,556
17,16
881,555
377,31
797,820
654,474
837,792
837,1241
421,471
661,22
367,655
45,332
752,146
797,704
649,95
674,17
715,809
600,166
880,824
883,135
850,376
114,408
359,204
688,275
35,999
3,382
877,681
530,467
710,281
893,511
279,52
837,435
501,144
737,491
546,37
481,241
742,273
876,387
736,157
720,622
867,485
496,716
757,137
382,391
868,339
887,777
442,859
532,57
894,24
633,645
593,240
876,408
75,1113
674,459
748,110
394,52
402,1467
790,971
140,240
842,112
758,326
719,274
633,510
674,86
402,456
841,571
841,256
365,12
730,71
655,31
657,1067
703,46
892,491
834,198
821,305
512,60
353,635
858,116
394,283
385,725
808,345
499,748
534,21
856,479
652,209
83,72
509,350
830,176
692,375
468,275
720,557
387,278
888,77
68,684
675,623
442,652
782,454
658,1
826,278
820,683
862,36
201,400
649,527
817,294
823,567
715,274
341,547
38,25
682,197
18,1004
420,104
785,497
313,660
819,320
550,862
210,682
58,179
696,262
856,635
888,52
814,250
613,861
151,338
685,283
427,276
690,538
83,78
888,217
628,114
676,367
608,198
137,781
392,549
814,150
576,231
717,744
70,1138
790,24
837,161
875,278
720,525
569,456
688,433
536,345
850,420
744,458
692,217
888,751
746,578
784,60
865,1464
894,278
445,925
696,884
366,495
830,501
826,1020
878,218
465,904
811,51
695,288
636,157
790,256
516,46
114,347
618,643
348,601
531,318
704,736
374,32
747,57
752,249
720,30
784,146
562,377
688,105
45,492
864,65
878,151
700,200
534,130
885,431
888,303
678,408
579,8
887,758
804,556
739,139
837,329
392,179
791,607
139,189
665,357
387,731
812,1026
650,1407
792,60
815,157
531,284
875,765
652,9
890,849
781,534
500,120
821,371
844,911
875,268
742,65
314,4
726,512
551,644
859,0
856,403
862,244
505,96
739,242
19,1083
631,669
607,699
752,468
241,404
875,8
673,274
880,276
437,208
885,1357
853,1341
325,443
742,102
837,884
379,258
38,154
768,288
819,561
693,807
432,754
22,534
136,801
454,287
17,660
83,614
366,657
783,357
649,492
745,66
765,311
556,9
859,810
677,585
890,24
58,115
374,535
102,457
687,60
878,1190
628,231
551,247
85,299
720,817
670,120
826,1260
876,262
623,347
58,1367
216,60
752,660
455,501
366,131
644,89
895,89
775,359
720,849
650,542
814,401
35,597
374,102
815,58
837,160
539,57
489,437
98,709
573,568
770,752
875,836
622,49
748,758
413,161
500,189
775,538
83,147
68,288
626,355
542,586
488,403
58,475
492,360
835,886
883,23
750,50
290,270
579,693
513,139
798,187
769,477
381,492
650,1621
885,377
23,361
272,547
630,855
782,425
539,313
548,142
569,1365
86,1076
893,750
38,629
817,702
153,226
885,164
644,256
394,1240
483,849
868,46
674,1229
374,608
413,340
831,512
8,472
744,24
584,1023
186,86
674,31
498,28
887,1265
708,1168
696,807
377,702
769,438
580,71
661,303
479,12
887,436
865,91
607,892
740,277
746,60
816,72
421,479
591,60
660,10
670,1257
409,543
571,751
708,528
556,547
742,51
402,76
645,403
802,75
495,406
363,458
776,106
622,120
215,529
339,267
41,227
765,152
707,1116
179,492
742,77
175,832
58,191
716,336
887,50
867,812
626,32
192,36
744,12
862,117
893,936
869,508
702,242
688,161
839,899
876,293
713,172
483,103
850,404
778,1103
820,229
194,183
826,114
893,839
226,1214
18,321
584,280
283,101
377,574
739,1453
776,112
831,156
617,1526
706,1011
359,630
742,618
659,647
815,151
392,185
644,354
876,309
692,704
453,758
837,1101
769,754
712,253
668,758
375,244
633,218
793,178
406,622
826,290
758,22
11,899
546,278
673,133
869,108
126,276
635,4
489,563
662,389
453,283
842,71
622,474
852,420
826,361
422,95
556,538
881,142
711,427
333,431
362,189
570,352
206,273
878,784
575,354
821,101
630,60
834,166
674,103
114,549
743,221
353,1016
646,195
885,293
694,751
745,238
875,926
530,1104
521,353
37,232
694,254
692,480
644,196
715,178
421,781
499,599
608,1071
650,1473
865,446
182,100
797,538
706,797
720,75
892,302
821,157
837,698
42,181
820,926
894,195
483,613
731,267
785,115
92,34
802,548
705,472
404,886
501,81
75,49
844,58
569,683
448,47
835,628
231,403
819,719
10,812
584,4
810,190
891,357
615,476
5,275
782,1102
391,244
409,828
658,913
601,12
625,914
893,470
76,190
623,166
578,125
896,1063
96,818
63,479
744,179
473,993
715,104
530,356
634,1182
58,72
842,294
713,52
585,959
689,384
778,153
752,59
601,409
579,79
483,88
650,522
875,164
76,12
837,65
896,93
797,613
843,525
883,96
272,111
892,839
390,757
261,595
780,666
618,226
847,452
824,117
97,194
549,178
562,58
685,156
803,220
875,23
602,274
602,292
769,704
576,140
687,1018
774,1007
384,172
845,100
892,177
540,89
802,480
58,290
893,400
644,1383
790,12
797,52
771,120
802,339
556,329
463,11
875,47
883,240
482,657
881,402
397,618
810,614
374,377
898,502
883,233
15,792
393,139
114,574
822,243
791,338
195,231
454,441
369,557
890,83
885,219
520,511
534,715
752,198
577,484
779,366
18,382
607,842
615,743
396,120
356,893
808,232
577,925
770,161
814,1008
325,1155
504,166
173,274
696,34
769,525
447,111
753,346
838,59
752,307
386,157
163,511
655,586
664,166
496,332
617,83
837,76
768,472
465,1622
479,25
650,1094
790,82
15,445
745,1118
542,432
578,673
695,36
830,588
831,989
875,698
661,64
674,528
649,989
900,280
769,113
864,196
775,99
548,384
759,360
576,152
429,695
687,357
375,329
333,12
479,339
837,1517
791,233
9,856
9,623
886,251
27,339
899,614
750,796
826,1149
516,633
494,550
820,796
447,291
703,473
813,175
565,969
758,556
428,464
341,310
467,1020
793,1082
893,1076
655,867
590,360
37,764
856,695
893,170
139,622
750,121
542,101
806,860
890,327
655,33
706,136
19,247
720,53
646,264
847,745
878,33
565,198
800,501
379,52
500,593
548,89
847,280
769,253
337,274
15,106
19,668
218,541
862,1008
725,823
683,446
820,527
793,1251
752,672
584,161
878,401
892,87
826,82
748,677
314,326
864,629
180,275
534,870
791,221
379,530
434,215
495,568
606,404
724,60
406,326
517,656
224,101
808,1114
622,208
3,29
867,473
655,320
603,36
661,78
793,156
457,376
41,1270
887,556
548,78
862,1166
788,24
461,221
831,541
546,874
706,156
878,647
501,307
531,623
899,565
632,77
752,409
542,58
650,535
893,1114
797,56
791,710
814,289
750,874
722,364
35,267
589,870
631,973
556,468
734,321
298,1194
827,488
888,161
461,200
728,33
402,159
242,209
790,5
800,490
901,157
810,622
738,289
842,677
197,269
496,1016
893,200
662,61
501,389
95,552
851,330
893,55
554,571
254,105
110,307
576,1054
340,408
758,216
819,179
644,468
845,846
70,177
565,54
530,100
728,5
364,273
790,543
845,157
530,33
624,85
892,989
41,1066
413,199
810,200
634,443
894,189
662,1167
133,151
625,108
68,181
875,668
267,497
768,264
491,878
746,268
891,204
68,49
478,274
808,528
449,751
618,799
607,491
504,254
902,60
159,307
873,294
897,49
895,69
498,758
575,86
730,200
782,1320
382,1077
650,404
871,846
681,644
766,802
837,426
903,278
752,361
657,256
682,403
748,1167
83,715
558,498
158,36
454,35
548,1115
893,331
640,77
608,203
102,239
650,156
778,85
692,443
472,672
507,184
864,311
899,49
904,49
674,64
550,59
37,333
864,179
194,698
596,474
516,677
650,463
825,151
70,496
72,175
856,229
885,128
496,117
576,865
669,220
437,371
783,95
868,89
896,166
804,963
210,899
687,158
421,886
254,56
761,196
448,554
888,154
650,199
633,781
850,144
366,365
708,230
752,168
432,577
92,131
56,371
105,158
313,699
554,112
175,862
365,750
777,571
412,24
751,43
650,783
725,511
96,849
862,31
867,324
43,253
483,101
751,1220
662,161
739,694
90,201
409,1176
853,491
904,403
859,1405
792,305
881,124
782,120
303,899
802,534
596,158
406,49
455,329
797,290
546,340
769,354
777,216
393,1027
35,1006
778,1462
534,965
47,3
757,94
864,5
630,665
897,200
637,54
12,474
695,214
635,719
752,285
405,876
35,676
812,61
887,189
434,142
441,522
633,54
38,423
311,571
180,471
655,101
387,280
227,359
122,505
893,895
831,590
762,1229
795,209
703,528
892,60
48,302
395,140
606,497
146,420
649,216
147,52
543,750
478,364
835,523
476,247
867,3
743,216
654,693
894,253
856,373
890,1143
633,366
752,883
724,175
831,999
703,57
793,1036
898,320
676,185
862,95
519,297
852,40
367,150
881,120
827,60
491,50
748,584
885,729
660,531
534,910
649,47
662,245
184,93
825,492
867,142
789,571
869,220
668,156
769,504
405,307
890,781
859,157
603,9
869,139
750,403
831,347
847,204
531,230
825,77
493,732
878,31
733,357
494,700
878,320
797,835
534,569
60,241
614,240
534,294
630,228
505,347
329,310
310,112
893,307
454,152
682,25
468,225
821,608
846,153
885,216
648,148
23,531
846,433
826,697
752,640
708,480
671,12
875,350
808,317
880,1245
446,1013
905,1076
802,26
569,136
442,622
12,502
461,66
661,694
479,492
554,334
902,568
224,618
603,863
325,890
556,1014
129,374
282,380
409,144
858,404
202,354
404,669
448,293
528,677
49,971
325,307
82,399
884,50
881,389
75,1182
404,110
379,520
742,219
749,83
790,801
720,656
768,338
608,150
814,57
693,890
22,320
534,1494
862,272
531,235
604,449
96,9
654,103
820,433
110,368
110,1110
379,622
905,148
537,102
703,590
101,462
793,251
584,266
831,221
477,135
727,86
463,288
883,880
353,528
580,473
778,814
864,795
765,528
770,247
655,361
58,17
399,49
394,623
846,589
516,1119
887,319
376,281
821,98
738,153
885,342
358,307
576,368
226,1269
676,647
769,156
95,1190
823,473
399,307
883,324
820,82
334,289
790,752
905,1316
437,314
369,971
649,113
233,445
752,866
897,1302
434,648
882,492
712,1167
755,660
667,404
24,135
715,1257
643,583
810,29
641,52
878,1034
690,160
650,633
469,116
817,133
117,51
790,375
348,367
739,487
674,315
463,156
325,767
566,95
856,125
848,816
797,220
820,216
605,200
831,567
402,1303
371,157
657,431
865,112
58,538
797,142
853,1131
735,647
560,600
489,492
711,156
796,10
684,657
720,1228
421,389
537,200
620,117
618,158
650,276
325,124
326,206
35,1534
483,23
885,201
875,178
139,367
374,135
786,950
782,982
907,979
793,557
814,373
797,135
908,240
829,83
839,1023
478,1551
318,177
655,1214
607,101
646,66
633,351
703,612
10,199
630,355
763,82
893,231
810,24
909,329
878,405
500,905
119,612
454,479
880,59
458,140
909,633
774,53
867,633
821,184
803,479
501,269
499,416
890,347
692,244
778,935
708,25
703,172
841,267
884,340
739,315
906,866
893,22
322,731
875,184
386,502
620,24
476,389
27,233
405,166
869,669
841,311
254,135
859,95
694,106
797,144
888,497
742,250
892,595
864,510
461,767
392,633
867,499
599,136
26,486
892,661
856,288
875,1132
543,862
831,506
815,133
523,1028
642,222
523,78
650,389
433,173
542,77
773,403
823,1487
309,329
80,199
830,512
384,464
752,604
782,543
906,351
657,63
859,1563
463,542
803,112
497,60
783,52
300,139
632,99
463,771
646,57
897,356
479,862
824,1
581,181
205,617
546,240
808,544
388,751
910,257
86,23
740,360
308,112
543,511
747,68
830,568
881,9
207,257
814,399
782,12
504,311
603,546
406,240
448,242
325,762
747,476
603,174
632,294
387,268
446,423
37,242
53,62
892,382
676,49
834,84
728,329
840,491
341,75
646,95
644,217
856,83
173,256
815,525
153,112
791,371
501,504
814,526
75,1224
869,5
602,494
602,29
409,778
750,296
748,207
713,343
721,68
845,861
141,1534
750,510
138,746
633,435
562,1624
716,23
402,207
685,472
425,242
867,109
555,174
837,164
447,683
841,462
894,307
876,89
556,643
868,1
646,307
910,83
639,622
261,348
718,131
908,433
72,458
382,24
884,423
862,654
644,476
830,420
546,151
499,189
841,29
162,475
97,178
716,416
674,1257
288,652
331,154
543,758
692,417
207,340
125,254
795,771
708,108
782,81
797,283
877,23
890,52
483,29
888,875
793,339
870,329
791,931
862,311
837,239
655,1422
569,153
579,165
518,298
893,220
187,23
471,204
556,1066
873,166
35,1212
750,114
144,7
494,284
17,226
504,503
749,347
392,866
255,33
461,1206
80,0
438,245
577,95
673,731
778,420
688,311
875,523
841,394
681,860
377,169
775,89
708,78
782,220
369,92
867,128
742,926
608,1034
493,247
769,544
752,506
726,364
885,338
58,503
485,1166
750,208
824,331
900,157
867,137
476,44
313,239
904,251
637,592
735,1172
602,33
867,130
453,862
409,1290
826,307
446,454
587,25
778,497
85,298
876,498
622,861
453,476
887,1009
56,36
790,633
728,52
387,1167
882,1407
690,821
797,336
161,904
79,209
674,573
802,1016
108,94
420,189
655,735
555,342
765,1239
893,1062
520,95
834,103
856,275
19,138
885,125
674,685
893,12
587,614
455,86
483,10
793,978
836,252
724,422
733,77
327,305
467,537
434,520
522,864
446,219
534,49
364,145
631,118
746,346
19,150
341,863
887,698
608,936
333,306
409,8
421,1105
161,443
25,60
868,915
169,297
544,666
692,577
70,1237
692,14
439,322
474,297
420,268
633,847
814,571
530,5
887,587
769,915
791,329
823,779
353,556
785,269
735,870
862,375
85,864
744,217
804,146
499,8
579,621
658,103
880,767
837,308
748,131
901,200
797,531
752,552
194,371
553,319
133,157
815,537
130,413
145,613
637,361
795,678
841,125
821,860
878,431
729,686
556,65
556,618
815,311
720,159
399,57
664,53
758,39
711,283
863,510
899,707
848,68
25,860
684,258
860,895
875,971
841,226
258,104
879,614
631,473
569,364
743,217
779,1077
516,321
674,695
705,816
264,1104
428,152
535,280
516,31
528,161
628,399
907,269
907,65
906,730
875,389
793,946
394,302
654,104
895,487
889,116
825,554
143,12
654,1430
755,24
765,554
550,781
862,338
720,10
226,235
655,296
654,118
834,354
892,141
581,175
542,192
712,252
808,209
302,1329
790,178
420,115
826,331
793,136
878,357
646,68
823,1022
58,296
719,955
210,156
409,72
568,695
558,147
445,1103
868,77
457,97
654,953
715,151
720,1040
833,40
793,182
873,89
875,181
402,201
852,139
896,89
819,464
877,52
531,767
485,243
85,73
83,438
35,1625
532,22
856,858
792,490
504,83
644,86
824,115
375,482
709,95
65,8
335,360
790,278
865,229
907,49
58,527
869,232
587,220
831,480
5,101
740,254
826,8
648,364
68,314
911,611
750,25
883,531
831,460
657,577
891,348
803,538
7,29
688,78
759,783
808,314
831,431
814,499
557,173
606,104
530,896
826,1487
534,160
599,120
100,660
39,276
797,1270
774,730
769,725
622,147
254,12
654,1019
814,166
607,1007
696,458
534,772
421,108
784,314
862,783
881,95
582,512
887,145
815,104
446,62
409,329
894,971
428,298
803,355
642,89
819,622
421,437
739,908
70,140
864,93
790,52
836,103
896,146
335,229
912,677
602,359
853,903
883,456
831,969
837,1026
454,583
453,735
617,538
735,565
913,613
907,80
728,405
388,184
598,757
448,416
516,1090
542,438
579,368
393,719
136,340
866,89
685,454
761,406
882,638
762,116
440,707
862,100
498,498
893,886
523,1038
385,99
883,200
429,491
602,95
841,5
880,839
546,322
589,881
310,288
523,130
83,317
779,257
333,403
897,434
394,832
176,860
768,936
263,351
660,656
602,329
837,491
831,856
154,229
765,739
850,950
8,311
658,323
765,1074
556,199
914,644
896,88
689,884
820,76
804,345
53,723
885,91
742,740
146,736
730,100
887,271
893,783
831,571
528,571
521,1561
715,552
742,394
725,196
837,283
848,550
599,610
907,559
752,466
696,243
538,571
650,305
717,184
532,896
600,590
748,217
832,944
793,509
119,456
504,26
663,1528
856,613
630,23
836,184
369,1076
17,145
868,357
654,258
253,540
649,81
881,173
784,1217
239,354
808,816
80,623
881,438
551,141
646,531
332,571
68,32
447,179
897,207
867,377
132,191
869,321
883,797
807,289
705,122
809,98
574,83
907,746
868,72
878,1020
460,676
796,278
430,1097
508,256
442,931
692,97
534,17
802,86
577,139
430,914
644,247
681,652
847,176
880,263
633,607
308,580
768,62
151,216
864,817
760,471
778,214
96,291
785,353
130,117
22,55
674,351
442,525
226,1009
131,275
702,338
837,864
907,250
548,100
899,751
690,465
534,538
501,364
752,99
159,622
895,408
72,311
22,36
658,683
465,40
555,406
847,254
649,74
435,24
447,12
523,877
673,789
643,262
650,310
378,287
68,456
622,249
842,649
70,480
759,101
752,559
355,652
821,245
899,204
890,155
476,652
41,1047
8,249
686,40
793,716
536,82
893,861
907,8
598,47
205,573
90,145
797,47
820,146
421,914
748,364
790,425
439,11
690,456
835,385
739,610
81,695
312,22
694,141
728,264
836,140
416,140
82,103
742,470
702,651
531,225
608,970
70,1330
755,695
741,359
785,608
678,807
804,296
692,801
68,338
556,233
534,115
814,208
430,725
182,860
612,719
3,302
715,77
835,350
847,960
281,404
369,23
22,47
523,209
890,27
768,492
784,99
914,49
802,140
593,0
661,729
703,39
450,32
912,10
646,130
867,52
749,758
47,608
297,139
906,399
626,95
855,774
442,765
819,46
815,196
678,214
64,188
264,762
880,1378
501,694
885,141
875,889
907,350
41,356
538,614
70,157
315,136
786,269
828,339
162,111
885,501
668,12
752,709
556,321
121,614
739,886
634,103
820,27
203,815
797,633
906,60
586,1059
392,241
504,22
906,1063
602,280
442,245
516,423
917,456
888,592
842,433
790,361
670,960
442,406
862,1128
835,50
892,770
491,718
883,808
639,76
447,293
765,814
705,431
742,345
892,151
900,117
317,562
644,525
428,99
847,209
259,222
306,95
348,1201
784,244
887,79
881,781
657,242
335,277
553,200
911,546
867,746
499,104
501,469
918,267
348,479
498,427
793,507
649,82
883,174
282,982
893,254
186,83
719,1166
824,863
448,758
534,186
226,573
402,703
802,161
542,147
910,33
660,307
423,360
37,309
908,622
92,357
38,309
401,10
405,137
823,910
97,899
817,89
856,1039
417,6
867,546
784,682
720,507
493,361
19,245
405,165
37,1540
798,899
831,389
24,323
467,583
43,220
58,1251
637,517
248,920
793,945
369,524
803,297
895,899
888,517
705,576
584,154
569,161
117,1091
915,390
81,242
90,161
535,1210
866,498
784,516
875,651
901,446
748,867
880,24
720,740
826,55
85,474
821,153
802,114
917,56
735,1259
180,264
885,209
114,170
529,807
919,389
901,43
674,408
534,346
310,888
620,652
793,1499
814,161
324,230
892,407
649,471
565,269
887,474
777,229
366,506
727,23
862,538
587,86
759,17
620,614
613,150
739,183
402,684
442,200
909,161
159,652
339,506
442,1177
687,144
809,769
778,1493
